SITE,SITE_CODE,BLOCK,PLOT,SUBPLOT,SPECIES,COVER,DATE,RESURVEY,SURVEY_ID,SEASON,NOTES
Mt Caroline ,mtca.au,2,16,C,Borya_laciniata,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,16,C,Erymophyllum_tenellum,3,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,16,C,Goodenia_cycnopotamica,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,16,C,Monachather_paradoxus,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,16,C,Ptilotus_polystachyus,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,16,C,Waitzia_acuminata,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,18,A,*Avena_barbata,99,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,18,A,*Bromus_rubens,1,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,18,A,^LitterExotic,99,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,19,C,*Avena_barbata,40,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,19,C,*Bromus_rubens,3,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,19,C,*Hordeum_leporinum,65,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,19,C,^Litter,80,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,2,20,C,*Arctotheca_calendula,1,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,*Avena_barbata,3,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,*Hypochaeris_glabra,12,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,*Vulpia_myuros,14,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,^Bare_Ground,37,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,^Cryptogam,3,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,^LitterExotic,30,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,^LitterNative,30,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Aristida_contorta,13,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Erodium_cygnorum,0.5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Erymophyllum_tenellum,5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Goodenia_cycnopotamica,3,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Quinetia_urvillei,2,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,2,20,C,Waitzia_acuminata,22,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,22,A,*Avena_barbata,65,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,22,A,*Bromus_diandrus,20,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,22,A,*Ehrharta_longiflora,30,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,22,A,^LitterExotic,99,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Avena_barbata,2,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Erodium_botrys,1,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Hypochaeris_glabra,5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Pentameris_airoides,3,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Ursinia_anthemoides,2,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,*Vulpia_myuros,10,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,^Bare_Ground,47,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,^LitterExotic,13,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,^LitterNative,40,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Borya_sphaerocephala,3,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Brachyscome_iberidifolia,5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Crassula_colorata,0.5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Goodenia_cycnopotamica,2,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Monachather_paradoxus,29,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Podolepis_lessonii,0.5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Quinetia_urvillei,5,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,24,B,Waitzia_acuminata,40,20/09/2023,2,GW,,
Mt Caroline ,mtca.au,3,27,D,*Arctotheca_calendula,3,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,*Avena_barbata,2,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,*Erodium_botrys,0.5,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,*Hypochaeris_glabra,30,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,*Pentameris_airoides,15,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,*Vulpia_myuros,5,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,^Bare_Ground,15,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,^Litter,40,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Actinobole_uliginosum,0.5,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Austrostipa_sp.,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Erodium_cygnorum,5,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Neurachne_alopecuroidea,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Ptilotus_polystachyus,0.5,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,27,D,Waitzia_acuminata,2,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,29,D,*Arctotheca_calendula,1,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,29,D,*Avena_barbata,95,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,29,D,*Bromus_rubens,3,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,3,29,D,^Litter,90,20/09/2023,2,SMP,,
Mt Caroline ,mtca.au,1,2,A,*Arctotheca_calendula,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,*Avena_barbata,60,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,*Hypochaeris_glabra,14,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,*Pentameris_airoides,25,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,*Tagetes_minuta,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,^Bare_Ground,3,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,^Litter,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,Actinobole_uliginosum,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,Austrostipa_sp.,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,Crassula_colorata,5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,2,A,Ptilotus_polystachyus,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,*Avena_barbata,2,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,*Erodium_botrys,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,*Pentameris_airoides,5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,^Bare_Ground,26,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,^Litter,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Actinobole_uliginosum,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Aristida_contorta,16,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Austrostipa_sp.,5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Brachyscome_iberidifolia,20,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Chthonocephalus_pseudevax,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Crassula_colorata,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Erodium_cygnorum,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Erymophyllum_tenellum,20,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Goodenia_cycnopotamica,3,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Monachather_paradoxus,7,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,1,8,B,Waitzia_acuminata,4,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,*Arctotheca_calendula,4,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,*Erodium_botrys,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,*Hypochaeris_glabra,60,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,*Pentameris_airoides,3,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,*Vulpia_myuros,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,^Bare_Ground,5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,^Litter,12,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Aristida_contorta,18,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Austrostipa_sp.,3,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Borya_laciniata,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Brachyscome_iberidifolia,2,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Erymophyllum_tenellum,2,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Ptilotus_polystachyus,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,16,C,Waitzia_acuminata,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,*Avena_barbata,55,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,*Bromus_rubens,20,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,*Hordeum_leporinum,40,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,*Pentameris_airoides,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,*Vulpia_myuros,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,^Bare_Ground,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,2,19,C,^Litter,85,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,*Arctotheca_calendula,13,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,*Avena_barbata,25,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,*Hypochaeris_glabra,17,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,*Pentameris_airoides,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,*Vulpia_myuros,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,^Bare_Ground,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,^Cryptogam,7,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,^Litter,10,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Actinobole_uliginosum,0.5,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Austrostipa_sp.,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Erodium_cygnorum,2,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Monachather_paradoxus,7,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Neurachne_alopecuroidea,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Ptilotus_polystachyus,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,27,D,Waitzia_acuminata,1,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,29,D,*Arctotheca_calendula,3,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,29,D,*Avena_barbata,75,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,29,D,*Bromus_rubens,2,20/09/2023,3,GW,,
Mt Caroline ,mtca.au,3,29,D,^Litter,80,20/09/2023,3,GW,,
Nillah,nilla.au,1,9,D,Vulpia_muralis,5,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Aira_elegantissima,0.01,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Anthoxanthum_odoratum,90,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Bare_ground,1,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Diggings_disturbance,0,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Faeces,0,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Hypochaeris_radicata,8,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Lichens,0,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Litter,5,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Moss,2,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Romulea_rosea,0.5,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Rytidosperma_racemosum,1,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Total_plant_basal,99,13/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Vulpia_muralis,1,13/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Agrostis_capillaris,0.5,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Anthoxanthum_odoratum,75,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Bare_ground,2,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Diggings_disturbance,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Faeces,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Hypochaeris_radicata,6,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Lichens,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Litter,5,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Microlaena_stipoides,5,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Moss,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Romulea_rosea,0.5,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Themeda_triandra,1,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Total_plant_basal,98,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Trifolium_glomeratum,4,14/12/2023,1,Ezra,,
Nillah,nilla.au,2,16,B,Vulpia_muralis,8,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Acetosella_vulgaris,0.5,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Anthoxanthum_odoratum,89,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Bare_ground,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Diggings_disturbance,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Faeces,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Hypochaeris_radicata,11,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Lichens,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Litter,7,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Moss,0,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Romulea_rosea,1,14/12/2023,1,Ezra,,
Nillah,nilla.au,3,24,D,Total_plant_basal,100,14/12/2023,1,Ezra,,
Nillah,nilla.au,1,10,C,Anthoxanthum_odoratum,90,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Bare_ground,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Drosera_hookeri,0.03,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Hypochaeris_radicata,8,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Romulea_rosea,2,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Rytidosperma_racemosum,1,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillah,nilla.au,1,10,C,Vulpia_muralis,1,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Agrostis_capillaris,5,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Anthoxanthum_odoratum,65,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Bare_ground,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Diggings_disturbance,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Faeces,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Hypochaeris_radicata,7,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Lichens,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Litter,4,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Microlaena_stipoides,4,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Moss,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Romulea_rosea,0.5,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Themeda_triandra,1,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Trifolium_glomeratum,5,15/12/2023,2,Ezra,,
Nillah,nilla.au,2,16,B,Vulpia_muralis,17,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Anthoxanthum_odoratum,85,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Bare_ground,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Diggings_disturbance,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Faeces,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Holcus_lanatus,1,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Hypochaeris_radicata,13,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Lichens,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Litter,5,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Moss,0,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Romulea_rosea,2,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillah,nilla.au,3,24,D,Vulpia_muralis,3,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Agrostis_capillaris,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Anthoxanthum_odoratum,97,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Bare_ground,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Diggings_disturbance,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Faeces,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Holcus_lanatus,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Hypochaeris_radicata,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Laphangium_luteoalbum,0.5,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Lichens,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Litter,3,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Microtis_unifolia,0.1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Moss,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Romulea_rosea,0.5,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Total_plant_basal,99,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Vulpia_muralis,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Anthoxanthum_odoratum,89,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Bare_ground,0.5,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Diggings_disturbance,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Drosera_hookeri,0.01,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Faeces,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Hypochaeris_radicata,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Laphangium_luteoalbum,0.5,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Lichens,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Litter,2,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Moss,0,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Romulea_rosea,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Themeda_triandra,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Total_plant_basal,99.5,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Trifolium_glomeratum,10,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Vulpia_muralis,1,12/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Agrostis_capillaris,4,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Anthoxanthum_odoratum,15,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Bare_ground,0,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Diggings_disturbance,0,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Faeces,0,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Lichens,0,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Litter,5,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Moss,0,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Romulea_rosea,0.5,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Total_plant_basal,100,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Trifolium_glomeratum,3,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Vulpia_muralis,80,13/12/2023,1,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Agrostis_capillaris,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Anthoxanthum_odoratum,94,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Bare_ground,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Diggings_disturbance,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Faeces,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Holcus_lanatus,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Laphangium_luteoalbum,0.2,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Lichens,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Litter,3,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Microstis_unifolia,0.1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Moss,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Romulea_rosea,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,1,3,D,Vulpia_muralis,4,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Anthoxanthum_odoratum,88,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Bare_ground,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Diggings_disturbance,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Drosera_hookeri,0.01,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Faeces,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Hypochaeris_radicata,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Lichens,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Litter,6,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Moss,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Romulea_rosea,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Themeda_triandra,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Trifolium_glomeratum,12,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,2,6,B,Vulpia_muralis,5,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Agrostis_capillaris,5,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Anthoxanthum_odoratum,22,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Bare_ground,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Diggings_disturbance,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Faeces,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Lichens,0,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Litter,5,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Moss,0.01,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Romulea_rosea,1,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Total_plant_basal,100,15/12/2023,2,Ezra,,
Nillahcootie,nillah.au.dragnet,3,15,B,Trifolium_glomeratum,9,15/12/2023,2,Ezra,,
